date,continent,city,theme,is_global,importance
2024-09-28,Africa,Casablanca,Safaris,False,0.28
2024-10-06,Europe,London,European Union,False,0.45
2024-10-01,South America,Lima,Andes Mountains,False,0.66
2024-10-15,Europe,London,Artificial Intelligence,True,0.83
2024-09-21,North America,Chicago,Renewable Energy,True,0.99
2024-09-20,North America,New York,US Politics,False,0.75
2024-09-22,North America,Toronto,Hollywood,False,0.5
2024-09-18,Africa,Johannesburg,Climate Change,True,0.45
2024-09-30,Africa,Cairo,Wildlife Conservation,False,0.22
2024-09-24,Asia,Seoul,Bollywood,False,0.58
2024-09-19,Africa,Casablanca,International Relations,True,0.65
2024-10-05,South America,Santiago,Soccer,False,0.59
2024-10-06,Africa,Lagos,African Union,False,0.19
2024-10-05,Europe,London,Brexit,False,0.28
2024-09-17,Africa,Cairo,African Union,False,0.8
2024-10-07,South America,São Paulo,Health and Pandemics,True,0.22
2024-10-09,South America,Buenos Aires,Carnival,False,0.81
2024-09-28,Oceania,Melbourne,Indigenous Rights,False,0.14
2024-09-22,North America,Los Angeles,US Politics,False,0.97
2024-10-16,Africa,Casablanca,Health and Pandemics,True,0.91
2024-10-10,Asia,Bangkok,International Relations,True,0.63
2024-10-03,South America,São Paulo,Latin Music,False,0.54
2024-09-18,Oceania,Perth,Rugby,False,0.46
2024-10-12,Asia,Mumbai,International Relations,True,0.3
2024-09-18,Europe,Paris,European Union,False,0.4
2024-10-01,North America,Mexico City,Wall Street,False,0.63
2024-09-26,North America,Toronto,Technology Advancements,True,0.52
2024-10-03,South America,São Paulo,Amazon Rainforest,False,0.75
2024-10-12,Europe,Paris,Renewable Energy,True,0.52
2024-10-10,North America,New York,NFL,False,0.82
2024-09-24,Africa,Nairobi,Sahara Desert,False,0.24
2024-10-16,North America,Chicago,Wall Street,False,0.65
2024-10-09,Asia,Shanghai,K-pop,False,0.54
2024-10-16,North America,Chicago,Global Economy,True,0.25
2024-09-27,South America,Lima,Carnival,False,0.45
2024-09-24,Oceania,Perth,Artificial Intelligence,True,0.22
2024-09-19,Africa,Lagos,International Relations,True,0.31
2024-10-02,Asia,Mumbai,Renewable Energy,True,0.77
2024-09-22,Europe,Rome,Brexit,False,0.2
2024-10-05,South America,Buenos Aires,Andes Mountains,False,0.57
2024-09-27,Oceania,Melbourne,Rugby,False,0.92
2024-09-23,Oceania,Melbourne,Renewable Energy,True,0.53
2024-10-04,Oceania,Brisbane,Rugby,False,0.58
2024-09-20,Europe,Berlin,European Union,False,0.72
2024-09-27,South America,São Paulo,Carnival,False,0.26
2024-10-03,Oceania,Perth,Outback,False,0.5
2024-09-27,North America,New York,Wall Street,False,0.4
2024-10-09,Oceania,Auckland,Technology Advancements,True,0.68
2024-10-08,Africa,Nairobi,Climate Change,True,0.49
2024-09-17,South America,São Paulo,Amazon Rainforest,False,0.46
2024-10-07,North America,Mexico City,NFL,False,0.57
2024-10-15,South America,Santiago,Amazon Rainforest,False,0.11
2024-10-02,Asia,Tokyo,Sumo Wrestling,False,0.77
2024-10-10,South America,Bogotá,Climate Change,True,0.22
2024-10-02,Asia,Seoul,Cybersecurity,True,0.59
2024-10-16,South America,Bogotá,Technology Advancements,True,0.37
2024-10-03,South America,Santiago,Technology Advancements,True,0.94
2024-10-17,Europe,London,Global Economy,True,0.21
2024-10-12,Africa,Cairo,Sahara Desert,False,0.98
2024-10-13,Asia,Bangkok,Great Wall,False,0.93
2024-10-16,North America,Mexico City,US Politics,False,0.37
2024-10-15,Europe,London,Space Exploration,True,0.56
2024-10-13,Europe,Rome,International Relations,True,0.96
2024-09-26,Europe,Paris,Global Trade,True,0.13
2024-09-30,Europe,Paris,Royal Families,False,0.97
2024-10-07,Oceania,Sydney,Indigenous Rights,False,0.89
2024-10-04,Asia,Bangkok,Sumo Wrestling,False,0.38
2024-10-14,North America,Toronto,Silicon Valley,False,0.78
2024-09-22,Asia,Bangkok,Bollywood,False,0.19
2024-10-11,Africa,Casablanca,Renewable Energy,True,0.6
2024-10-08,Asia,Seoul,Great Wall,False,0.34
2024-10-08,Oceania,Melbourne,Health and Pandemics,True,0.89
2024-10-12,South America,Bogotá,International Relations,True,0.7
2024-09-24,South America,Lima,Andes Mountains,False,0.19
2024-10-12,Europe,Rome,Champions League,False,0.73
2024-10-11,Europe,London,Cybersecurity,True,0.29
2024-10-02,Asia,Shanghai,Space Exploration,True,0.7
2024-10-06,Oceania,Brisbane,Kangaroos,False,0.96
2024-09-18,Asia,Seoul,Bollywood,False,0.71
2024-09-23,North America,Chicago,Global Trade,True,0.23
2024-09-28,North America,Chicago,Wall Street,False,0.75
2024-10-08,Europe,Madrid,European Union,False,0.34
2024-10-01,South America,Bogotá,Amazon Rainforest,False,0.79
2024-10-09,South America,Lima,International Relations,True,0.73
2024-09-30,Asia,Shanghai,Global Economy,True,0.8
2024-09-27,Oceania,Perth,Kangaroos,False,0.24
2024-10-16,Asia,Tokyo,Great Wall,False,0.99
2024-09-26,Oceania,Sydney,Rugby,False,0.96
2024-10-02,Europe,Berlin,Global Economy,True,0.71
2024-10-08,Europe,Berlin,Global Economy,True,0.3
2024-09-17,South America,Lima,Technology Advancements,True,0.18
2024-09-23,Europe,Berlin,European Union,False,0.49
2024-10-15,Europe,Rome,International Relations,True,0.81
2024-09-17,Oceania,Perth,Rugby,False,0.69
2024-10-08,South America,São Paulo,Latin Music,False,0.23
2024-10-06,Europe,Rome,European Union,False,0.15
2024-10-10,South America,Santiago,Health and Pandemics,True,0.37
2024-10-09,Oceania,Sydney,Artificial Intelligence,True,0.53
2024-10-05,Europe,Madrid,Health and Pandemics,True,0.83
2024-09-21,Oceania,Melbourne,Kangaroos,False,0.84
2024-09-20,Oceania,Auckland,Outback,False,0.9
2024-09-19,Europe,London,Champions League,False,0.34
2024-10-17,Europe,Berlin,Brexit,False,0.73
2024-10-13,South America,Lima,Space Exploration,True,0.45
2024-10-11,Asia,Mumbai,Bollywood,False,0.83
2024-09-26,Oceania,Sydney,Global Trade,True,0.87
2024-10-04,Asia,Seoul,Space Exploration,True,0.1
2024-10-13,North America,New York,Global Trade,True,0.81
2024-10-10,North America,Mexico City,Hollywood,False,0.7
2024-10-09,Oceania,Melbourne,Renewable Energy,True,0.51
2024-09-28,North America,Toronto,Silicon Valley,False,0.44
2024-10-09,Oceania,Sydney,International Relations,True,0.94
2024-10-16,North America,New York,Climate Change,True,0.21
2024-10-14,Africa,Nairobi,African Union,False,0.37
2024-09-27,North America,Los Angeles,Wall Street,False,0.96
2024-10-05,North America,New York,Silicon Valley,False,0.34
2024-10-14,South America,Buenos Aires,Climate Change,True,0.73
2024-09-22,Asia,Mumbai,Silk Road,False,0.16
2024-09-28,Europe,Madrid,Health and Pandemics,True,0.57
2024-10-04,North America,Chicago,Wall Street,False,0.83
2024-09-28,Oceania,Auckland,Health and Pandemics,True,0.33
2024-10-15,Oceania,Perth,Indigenous Rights,False,0.98
2024-10-03,South America,Buenos Aires,Carnival,False,0.15
2024-10-15,Asia,Seoul,Space Exploration,True,0.95
2024-10-13,Europe,Berlin,Champions League,False,0.99
2024-09-21,South America,Lima,International Relations,True,0.83
2024-09-24,South America,Santiago,Renewable Energy,True,0.1
2024-10-06,South America,Santiago,Carnival,False,0.82
2024-09-29,North America,Chicago,Wall Street,False,0.14
2024-10-15,Oceania,Sydney,Health and Pandemics,True,0.63
2024-10-03,Asia,Tokyo,Sumo Wrestling,False,0.43
2024-09-24,Oceania,Brisbane,Kangaroos,False,0.59
2024-10-05,Asia,Mumbai,Silk Road,False,0.39
2024-09-28,Africa,Cairo,Global Trade,True,0.72
2024-09-23,South America,Santiago,Latin Music,False,0.78
2024-10-11,Europe,Paris,Champions League,False,0.91
2024-10-16,Oceania,Melbourne,Rugby,False,0.57
2024-10-15,North America,New York,NFL,False,0.21
2024-10-05,South America,Lima,Climate Change,True,0.65
2024-10-09,Oceania,Melbourne,Indigenous Rights,False,0.36
2024-09-27,South America,Lima,Carnival,False,0.39
2024-10-15,Europe,Paris,Climate Change,True,0.36
2024-10-16,Europe,Madrid,Champions League,False,0.59
2024-09-21,North America,Los Angeles,International Relations,True,0.18
2024-09-25,Africa,Casablanca,Wildlife Conservation,False,0.62
2024-09-24,South America,Santiago,Global Trade,True,0.77
2024-09-27,Africa,Nairobi,Nile River,False,0.13
2024-09-25,Europe,Madrid,Brexit,False,0.78
2024-09-17,Asia,Bangkok,Great Wall,False,0.88
2024-10-05,South America,Lima,Carnival,False,0.74
2024-09-30,Africa,Johannesburg,Wildlife Conservation,False,0.3
2024-10-15,Europe,London,Champions League,False,0.47
2024-10-11,Asia,Bangkok,Silk Road,False,0.33
2024-10-17,Asia,Seoul,Global Trade,True,0.54
2024-10-01,South America,Buenos Aires,Andes Mountains,False,0.34
2024-10-17,Oceania,Auckland,Outback,False,0.16
2024-09-18,South America,Buenos Aires,Latin Music,False,0.16
2024-09-25,Oceania,Sydney,Rugby,False,0.92
2024-09-17,Oceania,Brisbane,Global Economy,True,0.81
2024-10-06,Oceania,Brisbane,Global Economy,True,0.31
2024-10-04,Oceania,Sydney,Technology Advancements,True,0.25
2024-09-20,Oceania,Brisbane,Great Barrier Reef,False,0.24
2024-09-30,Africa,Johannesburg,Sahara Desert,False,0.92
2024-10-02,Oceania,Perth,Indigenous Rights,False,0.15
2024-09-30,Africa,Cairo,Sahara Desert,False,0.85
2024-10-04,Asia,Seoul,K-pop,False,0.9
2024-09-28,Africa,Cairo,Wildlife Conservation,False,0.47
2024-09-20,North America,Los Angeles,Wall Street,False,0.19
2024-10-06,Asia,Seoul,K-pop,False,0.6
2024-10-17,North America,Chicago,Silicon Valley,False,0.93
2024-09-26,Asia,Seoul,Silk Road,False,0.66
2024-09-23,Europe,Madrid,European Union,False,0.84
2024-09-27,Africa,Casablanca,Safaris,False,0.14
2024-10-13,Asia,Bangkok,K-pop,False,0.55
2024-09-24,Oceania,Perth,Global Trade,True,0.48
2024-09-25,South America,Bogotá,Amazon Rainforest,False,0.13
2024-09-22,Oceania,Brisbane,Global Trade,True,0.1
2024-09-21,Africa,Johannesburg,Safaris,False,0.71
2024-09-17,Africa,Johannesburg,Safaris,False,0.68
2024-10-16,Europe,Rome,Champions League,False,0.38
2024-09-18,Europe,Paris,Artificial Intelligence,True,0.98
2024-10-15,Asia,Bangkok,Bollywood,False,0.54
2024-10-06,Asia,Mumbai,Health and Pandemics,True,0.72
2024-09-19,Oceania,Brisbane,Great Barrier Reef,False,0.79
2024-09-23,Africa,Nairobi,Global Trade,True,0.79
2024-10-12,Africa,Cairo,Nile River,False,0.24
2024-10-16,Oceania,Brisbane,Kangaroos,False,0.76
2024-09-21,Asia,Shanghai,Artificial Intelligence,True,0.11
2024-10-16,Africa,Cairo,Safaris,False,0.99
2024-10-14,Europe,London,Champions League,False,0.42
2024-10-17,Oceania,Melbourne,Indigenous Rights,False,0.64
2024-09-24,Europe,Rome,Royal Families,False,0.23
2024-09-30,North America,Los Angeles,Hollywood,False,0.69
2024-09-20,Europe,Madrid,Brexit,False,0.56
2024-10-13,Europe,Rome,Health and Pandemics,True,0.59
2024-10-03,South America,Buenos Aires,Soccer,False,0.44
2024-10-14,Africa,Cairo,Nile River,False,0.97
2024-10-13,Europe,Madrid,Champions League,False,0.71
2024-10-03,South America,Buenos Aires,Amazon Rainforest,False,0.31
2024-09-26,Asia,Bangkok,Great Wall,False,0.53
2024-10-13,Europe,Paris,Brexit,False,0.68
2024-10-16,North America,New York,US Politics,False,0.18
2024-09-21,Europe,London,Champions League,False,0.65
2024-09-30,South America,São Paulo,International Relations,True,0.86
2024-09-20,South America,Lima,Health and Pandemics,True,0.36
2024-09-20,Oceania,Brisbane,Kangaroos,False,0.65
2024-10-01,South America,São Paulo,Carnival,False,0.16
2024-10-17,Europe,Berlin,Brexit,False,0.51
2024-09-21,Oceania,Melbourne,Great Barrier Reef,False,0.94
2024-10-07,Oceania,Auckland,Great Barrier Reef,False,0.18
2024-09-18,Africa,Lagos,Nile River,False,0.47
2024-10-07,Oceania,Auckland,Space Exploration,True,0.29
2024-09-23,North America,Chicago,US Politics,False,0.17
2024-10-09,North America,New York,Wall Street,False,0.54
2024-10-11,Asia,Shanghai,Global Economy,True,0.66
2024-10-17,Europe,Paris,Brexit,False,0.27
2024-10-04,North America,Toronto,US Politics,False,0.73
2024-10-17,Europe,London,Brexit,False,0.55
2024-09-30,North America,Toronto,Wall Street,False,0.25
2024-10-12,Africa,Johannesburg,African Union,False,0.57
2024-10-09,Asia,Tokyo,Bollywood,False,0.6
2024-09-27,Asia,Mumbai,Silk Road,False,0.71
2024-09-19,North America,Los Angeles,Silicon Valley,False,0.12
2024-10-01,Africa,Johannesburg,Sahara Desert,False,0.57
2024-09-29,South America,Buenos Aires,Carnival,False,0.99
2024-10-08,Oceania,Sydney,Kangaroos,False,0.45
2024-10-11,North America,Chicago,Cybersecurity,True,0.16
2024-10-09,South America,São Paulo,Amazon Rainforest,False,0.72
2024-09-22,Oceania,Brisbane,Great Barrier Reef,False,0.35
2024-09-25,Oceania,Perth,Great Barrier Reef,False,0.85
2024-10-11,South America,Buenos Aires,Health and Pandemics,True,0.78
2024-09-20,Oceania,Auckland,Indigenous Rights,False,0.22
2024-10-16,Asia,Mumbai,K-pop,False,0.7
2024-09-25,Asia,Shanghai,K-pop,False,0.39
2024-10-05,Asia,Bangkok,K-pop,False,0.69
2024-10-09,Asia,Seoul,Sumo Wrestling,False,0.78
2024-10-08,Europe,Paris,Art Exhibitions,False,0.67
2024-10-04,Asia,Bangkok,Sumo Wrestling,False,0.93
2024-10-01,South America,Santiago,Latin Music,False,0.46
2024-10-06,Asia,Mumbai,Bollywood,False,0.45
2024-10-11,North America,Los Angeles,Global Trade,True,0.47
2024-10-05,South America,Buenos Aires,Andes Mountains,False,0.8
2024-10-03,South America,Santiago,Latin Music,False,0.15
2024-10-03,Asia,Mumbai,Sumo Wrestling,False,0.22
2024-09-21,Europe,London,European Union,False,0.49
2024-10-01,North America,Los Angeles,Wall Street,False,0.21
2024-09-23,Europe,Berlin,Champions League,False,0.74
2024-10-13,North America,Los Angeles,Hollywood,False,0.49
2024-10-10,Africa,Nairobi,Nile River,False,0.74
2024-09-20,Asia,Tokyo,Renewable Energy,True,0.69
2024-10-08,Oceania,Melbourne,Health and Pandemics,True,0.24
2024-10-07,Europe,Berlin,European Union,False,0.44
2024-09-30,Europe,Paris,Art Exhibitions,False,0.55
2024-10-07,North America,Toronto,US Politics,False,0.63
2024-10-09,Europe,London,Royal Families,False,0.26
2024-10-06,Oceania,Auckland,Health and Pandemics,True,0.4
2024-09-21,North America,Los Angeles,Wall Street,False,0.25
2024-09-25,South America,Buenos Aires,Latin Music,False,0.5
2024-10-03,Asia,Tokyo,Climate Change,True,0.17
2024-09-19,North America,Los Angeles,US Politics,False,0.77
2024-10-13,Oceania,Auckland,Technology Advancements,True,0.57
2024-10-16,North America,Los Angeles,Wall Street,False,0.58
2024-10-16,South America,Santiago,Space Exploration,True,0.87
2024-10-10,North America,Mexico City,US Politics,False,0.15
2024-10-01,North America,Toronto,US Politics,False,0.66
2024-10-15,North America,Los Angeles,Hollywood,False,0.54
2024-10-10,Europe,Paris,Cybersecurity,True,0.18
2024-10-02,North America,Toronto,US Politics,False,0.41
2024-10-05,Asia,Bangkok,Bollywood,False,0.49
2024-09-28,North America,Toronto,Global Economy,True,0.84
2024-09-24,Europe,Berlin,Champions League,False,0.81
2024-09-28,Africa,Cairo,African Union,False,0.58
2024-10-05,Asia,Mumbai,Great Wall,False,0.47
2024-10-15,Europe,Berlin,European Union,False,0.49
2024-09-25,Oceania,Melbourne,Rugby,False,0.24
2024-09-28,Africa,Nairobi,African Union,False,0.44
2024-10-01,Oceania,Sydney,Cybersecurity,True,0.57
2024-10-05,Africa,Casablanca,Sahara Desert,False,0.6
2024-09-22,South America,Lima,Latin Music,False,0.93
2024-10-14,South America,Bogotá,Andes Mountains,False,0.17
2024-10-10,Europe,Paris,European Union,False,0.24
2024-09-26,Oceania,Perth,Health and Pandemics,True,0.6
2024-09-29,Africa,Cairo,Sahara Desert,False,0.45
2024-10-01,Oceania,Auckland,Indigenous Rights,False,0.1
2024-10-05,Oceania,Perth,Great Barrier Reef,False,0.55
2024-10-06,Asia,Bangkok,Sumo Wrestling,False,0.56
2024-09-26,North America,Los Angeles,US Politics,False,0.75
2024-10-03,South America,Lima,Soccer,False,0.54
2024-10-15,North America,Los Angeles,Hollywood,False,0.43
2024-09-24,Europe,Rome,Brexit,False,0.44
2024-10-01,Africa,Johannesburg,Renewable Energy,True,0.6
2024-10-08,Europe,Madrid,Art Exhibitions,False,0.34
2024-09-30,Oceania,Auckland,Outback,False,0.69
2024-09-28,North America,New York,Climate Change,True,0.37
2024-10-03,South America,São Paulo,Artificial Intelligence,True,0.96
2024-10-09,Africa,Johannesburg,Nile River,False,0.53
2024-09-24,South America,Buenos Aires,Latin Music,False,0.14
2024-09-21,Europe,Madrid,Art Exhibitions,False,0.84
2024-09-30,Europe,London,Royal Families,False,0.97
2024-10-06,South America,Lima,Health and Pandemics,True,0.87
2024-10-10,North America,New York,NFL,False,0.88
2024-09-21,North America,New York,Climate Change,True,1.0
2024-10-06,North America,Toronto,Silicon Valley,False,0.4
2024-09-17,Africa,Johannesburg,Sahara Desert,False,0.26
2024-10-09,Africa,Johannesburg,Wildlife Conservation,False,0.25
2024-09-18,Europe,Berlin,Brexit,False,0.71
2024-10-15,Europe,London,Brexit,False,0.83
2024-10-10,North America,Mexico City,Silicon Valley,False,0.89
2024-09-17,Europe,Rome,Climate Change,True,0.12
2024-09-20,Oceania,Perth,Technology Advancements,True,0.19
2024-10-05,Oceania,Sydney,Rugby,False,0.76
2024-09-23,North America,Chicago,Silicon Valley,False,0.2
2024-09-28,Africa,Johannesburg,Renewable Energy,True,0.18
2024-10-09,Europe,Rome,European Union,False,0.2
2024-09-30,North America,Mexico City,Global Trade,True,0.58
2024-10-04,Asia,Tokyo,Bollywood,False,0.9
2024-10-08,North America,Mexico City,Silicon Valley,False,0.58
2024-10-07,North America,Chicago,US Politics,False,0.38
2024-10-10,Oceania,Auckland,Great Barrier Reef,False,0.94
2024-10-13,Asia,Seoul,Bollywood,False,0.87
2024-10-17,North America,Toronto,Space Exploration,True,0.94
2024-09-29,Europe,Paris,Art Exhibitions,False,0.69
2024-10-02,Africa,Lagos,Wildlife Conservation,False,0.45
2024-10-08,South America,Santiago,Carnival,False,0.62
2024-09-23,North America,Chicago,US Politics,False,0.16
2024-10-02,Africa,Cairo,Space Exploration,True,0.72
2024-09-21,Asia,Mumbai,International Relations,True,0.3
2024-09-19,Asia,Shanghai,Global Trade,True,0.37
2024-09-29,Asia,Mumbai,Silk Road,False,0.81
2024-09-29,Asia,Mumbai,Cybersecurity,True,0.88
2024-10-15,Europe,Berlin,Royal Families,False,0.83
2024-09-20,North America,Los Angeles,NFL,False,0.83
2024-09-22,North America,Los Angeles,Wall Street,False,0.87
2024-09-19,Asia,Shanghai,K-pop,False,0.22
2024-10-02,Asia,Seoul,K-pop,False,0.24
2024-10-03,Oceania,Sydney,Outback,False,0.27
2024-09-18,Europe,Berlin,Global Economy,True,0.38
2024-10-09,Africa,Nairobi,Sahara Desert,False,0.5
2024-09-20,Asia,Tokyo,Space Exploration,True,0.72
2024-10-04,Africa,Cairo,Safaris,False,0.73
2024-10-13,Asia,Mumbai,Sumo Wrestling,False,0.51
2024-10-17,North America,Mexico City,US Politics,False,0.46
2024-10-06,Europe,Rome,Brexit,False,0.86
2024-10-05,Asia,Seoul,Sumo Wrestling,False,0.27
2024-09-19,Africa,Lagos,Technology Advancements,True,0.22
2024-09-21,North America,Toronto,US Politics,False,0.37
2024-10-15,Europe,Madrid,Brexit,False,0.32
2024-09-17,North America,Los Angeles,Renewable Energy,True,0.6
2024-10-13,South America,Lima,Amazon Rainforest,False,0.12
2024-09-23,Europe,Paris,Art Exhibitions,False,0.3
2024-09-28,Europe,Berlin,Royal Families,False,0.7
2024-10-17,Oceania,Auckland,Outback,False,0.59
2024-09-23,Europe,Madrid,Royal Families,False,0.45
2024-10-06,Africa,Cairo,Health and Pandemics,True,0.11
2024-09-26,Europe,Berlin,International Relations,True,0.48
2024-09-29,Oceania,Perth,Rugby,False,0.99
2024-10-09,Europe,London,Cybersecurity,True,0.65
2024-09-17,Oceania,Sydney,Technology Advancements,True,0.96
2024-09-26,Asia,Tokyo,Great Wall,False,0.62
2024-10-14,Oceania,Auckland,International Relations,True,0.41
2024-10-04,Oceania,Melbourne,Artificial Intelligence,True,0.56
2024-09-29,Europe,London,Royal Families,False,0.98
2024-09-21,South America,Lima,Health and Pandemics,True,0.28
